bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/universal-phone-leash","2016-05-18T23:59:59-07:00","USD","211","0.0211","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ctgmfh3mgwlgea2fxafl.jpg","false","false","null","2016-03-19T23:38:54-07:00","null","null","null","null","null","1686759","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","NEVER LOSE OR DROP YOUR PHONE!
STRONG RETRACTABLE 17""CORD.
ADJUSTABLE TO ALL PHONES UP to 8.5cm WIDE","[""other""]","UNIVERSAL PHONE LEASH"
"null","Phones & Accessories","/explore/phones-accessories","/projects/circle-global-personal-safety-device","2016-10-02T23:59:59-07:00","USD","2224","0.034215384615","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j7k4gzqzxa35r4dufwsv.jpg","false","false","null","2016-08-03T09:55:48-07:00","null","null","null","null","prototype","1845849","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A truly keep you safe everyday","[""other""]","Circle: Global Personal Safety Device"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/entrepreneurship-for-sustainable-recovery-of-nepal","2016-04-13T23:59:59-07:00","USD","1425","0.057","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vf1ddwkgsr5xa56bjc5w.jpg","false","false","null","2016-03-14T06:01:04-07:00","null","null","null","null","null","1679194","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Nepal needs tourism to keep being Nepal.","[""other""]","Entrepreneurship for sustainable recovery of Nepal"
"null","Human Rights","/explore/human-rights","/projects/ican-a-place-to-call-home","2019-06-30T23:59:59-07:00","USD","77970","1.0396","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rueqz9wo9nfmwz23nfre.jpg","false","false","null","2019-05-30T00:00:00-07:00","null","null","null","null","null","2494652","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us build ICAN’s dream facility in Torrance in order to better serve the disabled community.","[""community"",""social innovations""]","ICAN -  A Place to Call Home"
"null","Food & Beverages","/explore/food-beverages","/projects/suvoi-find-your-delicious","2018-07-01T23:59:59-07:00","USD","4241","0.16964","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/okzvu7n3925mxpdjm5gz.jpg","false","false","null","2018-05-22T10:56:28-07:00","null","null","null","null","null","2339467","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Delicious food -ethically sourced and produced- for you to finish at home in 20 minutes or less.","[""social innovations"",""food"",""kitchen"",""restaurant""]","Suvoi - Find your Delicious"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/wantsuit-the-bodysuit-reinvented","2020-11-30T23:59:59-08:00","USD","22883","1.444133333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b2q1zl5nzo4d8slcop4q.jpg","true","false","null","2020-11-29T23:59:59-08:00","null","null","null","null","null","2644984","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A bodysuit that will have you covered all day — from working out to meetings and dinner with friends","[""clothing"",""women""]","Wantsuit: the bodysuit, reinvented"
"null","Human Rights","/explore/human-rights","/projects/child-sexual-abuse-investigation--4","2015-09-24T23:59:59-07:00","USD","680","0.17","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tj7l8ozfoxmykan6b6oz.jpg","false","false","null","2015-08-25T17:31:47-07:00","null","null","null","null","null","1409330","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Research and investigation into child sex rings and child pornography","[""other""]","Child Sexual Abuse Investigation"
"null","Human Rights","/explore/human-rights","/projects/vaccine-and-mask-fight-back-fund","2021-08-20T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zinorhrsywakh8ag9ebw.jpg","false","false","null","2021-07-30T00:00:00-07:00","null","null","null","null","null","2694448","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Raise money to help our one true President eliminate the fake news the left pushes on us!","[""social innovations"",""community"",""professional"",""safety"",""family""]","Vaccine and Mask Fight Back Fund!!!"
"null","Photography","/explore/photography","/projects/lo-spirito-e-l-abbandono","2016-06-25T23:59:59-07:00","EUR","404","0.1616","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mlcwy4fy4ljilrovvbs4.jpg","false","false","null","2016-04-26T05:58:44-07:00","null","null","null","null","null","1737020","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Gatopoulos racconta l'Abruzzo abbandonato.","[""other""]","Lo spirito e l'abbandono"
"null","Phones & Accessories","/explore/phones-accessories","/projects/wattsugar-all-in-one-charger-for-apple-products","2020-06-22T23:59:59-07:00","HKD","1201333","13.1516875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fdqdaikqoxne7bl986de.jpg","true","false","null","2020-06-21T23:59:59-07:00","null","null","null","null","null","2607237","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Sweet & Small USB-C GaN Charger & Wireless Powerbank that meets all your needs!","[""chargers"",""batteries"",""wireless""]","Wattsugar : All-in-one Charger for Apple Products"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/flexible-playful-and-modular-electric-skateboard","2018-10-19T23:59:59-07:00","USD","62018","1.766966666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/huuklckd61zeivybohnu.jpg","true","false","null","2018-10-18T23:59:59-07:00","null","null","null","null","null","2429457","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Portable, stylish, and modular, and playful Leafboard Plus makes your every journey more enjoyable!","[""skateboards"",""sports""]","Flexible,Playful, and Modular Electric Skateboard"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/kimono-pocket-purse-kinchaku","2015-04-14T23:59:59-07:00","USD","851","0.050058823529","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tjwsxmzppnzgbbhswank.jpg","false","false","null","2015-02-13T19:29:52-08:00","null","null","null","null","null","1015767","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The world lightest Bag * Simple  Modern Design * Japanese Designer Yukiko Sato New York TESAGE","[""other""]","KIMONO Pocket Purse & KINCHAKU"
"null","Wellness","/explore/wellness","/projects/self-sustainable-oasis-in-the-rain-forest","2017-08-14T23:59:59-07:00","USD","110","0.012222222222","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hetqdck7m4ob8ena3yev.jpg","false","false","null","2017-07-01T19:16:20-07:00","null","null","null","null","null","2156760","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","When We Honor Our Inner Voice The Healing Begins Living Akashi Transformation & Wellness Center","[""vegan""]","Self Sustainable Oasis in the Rain-forest."
"null","Productivity","/explore/productivity","/projects/the-moontime-planner","2018-12-07T23:59:59-08:00","USD","393","0.056344086022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cldwjqlxs1srous3tjtd.jpg","false","false","null","2018-11-29T00:00:00-08:00","null","null","null","null","null","2444636","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Craft your intentional life around the phases of the moon","[""yoga"",""female founders"",""design"",""vegan"",""women""]","The Moontime Planner"
"null","Education","/explore/education","/projects/baby-morris-let-s-get-the-kids-to-play","2015-04-29T23:59:59-07:00","AUD","1390","0.278","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cdwrrfnzcpbvfoxwybl8.jpg","false","false","null","2015-03-30T01:42:41-07:00","null","null","null","null","null","1202792","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Baby Morris encourages little kids to play for healthy development!","[""other""]","Baby Morris - Let's Get the Kids to Play!"
"null","Transportation","/explore/transportation","/projects/magic-bus-dignified-transport-for-urban-slums","2016-08-21T23:59:59-07:00","USD","1815","0.1815","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bw6aw7guyqlbpo9pblxk.jpg","false","false","null","2016-08-11T16:22:31-07:00","null","null","null","null","null","1857362","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us WIN $1M Hult Prize Social Impact Competition in September by Funding PILOT PHASE 2!","[""apps""]","Magic Bus: Dignified Transport for Urban Slums"
"null","Art","/explore/art","/projects/let-s-talk-international-women-s-day-art-project","2015-02-17T23:59:59-08:00","USD","806","0.1612","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xchwvlj8ch4iyfcnflsz.jpg","false","false","null","2015-01-16T08:44:02-08:00","null","null","null","null","null","1089888","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An art showcase in support of International Women's Day, gender equality and women's empowerment.","[""other""]","Let's Talk: International Women's Day art project"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/power-life","2017-09-21T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mmp1m2aqbfjf5kt0v1hr.jpg","false","false","null","2017-08-17T07:28:45-07:00","null","null","null","null","production","2193645","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Charge whatever you want, whenever you want, wherever you want. POWER LIFE, power your life.","[""chargers"",""batteries""]","POWER LIFE"
"null","Food & Beverages","/explore/food-beverages","/projects/the-great-northern-larder-barbecue-joint","2020-10-04T23:59:59-07:00","EUR","5423","0.471565217391","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wmoouatksa4woqewrjno.jpg","false","false","null","2020-08-21T00:00:00-07:00","null","null","null","null","null","2624393","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us to fund our BBQ joint for low and slow barbecue cooked over native woods.","[""restaurant"",""food"",""coffee""]","The Great Northern Larder Barbecue Joint"
"null","Photography","/explore/photography","/projects/souls-of-st-clair-photography-book","2019-07-22T23:59:59-07:00","CAD","5537","1.054","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lmyoodomhtzoaqaiieqn.jpg","false","false","null","2019-05-23T00:00:00-07:00","null","null","null","null","null","2502677","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The history of Toronto's Corso Italia neighbourhood explored through portrait photography.","[""community"",""album""]","Souls of St. Clair - Photography Book"
"null","Tabletop Games","/explore/tabletop-games","/projects/growl","2018-05-09T23:59:59-07:00","USD","250403","30.558","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vgmun7n971fooxmosanf.jpg","false","false","null","2018-05-08T23:59:59-07:00","null","null","null","null","null","2374939","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We designed a new kind of werewolf card game!","[""family""]","GROWL"
"null","Home","/explore/home","/projects/heartlight-cherish-share-loved-ones-heartbeats","2020-10-15T23:59:59-07:00","USD","15401","1.5048","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cmidjtgph0i60pmgjqan.jpg","true","false","null","2020-09-15T00:00:00-07:00","null","null","null","null","prototype","2627642","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Capture heartbeats from HeartWand or EKG, display on your HeartLight. See, hear, touch them forever","[""iot"",""love"",""recording"",""wireless"",""mobile apps""]","HeartLight: Cherish & Share Loved Ones’ Heartbeats"
"null","Education","/explore/education","/projects/elite-scholars-steam-academy-s-learning-labs","2015-05-11T23:59:59-07:00","USD","1420","0.0284","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/seo3wrpnwhxcep4jga7s.jpg","false","false","null","2015-04-01T11:01:49-07:00","null","null","null","null","null","1149554","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Transforming education from the ground up!","[""other""]","Elite Scholars STEaM Academy's Learning Labs"
"null","Local Businesses","/explore/local-businesses","/projects/rooster-and-viking-coffee","2015-04-25T23:59:59-07:00","USD","91","0.13","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jseqhkgkgwamfuhjtpqb.jpg","false","false","null","2015-02-24T12:09:48-08:00","null","null","null","null","null","1152457","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We want to make good coffee. Because coffee matters.","[""other""]","Rooster and Viking Coffee"
